7680943	Har hon rätt?	8589730	Hat sie recht?
8595204	Halt!	1384574	Halt!
1068444	Jag skrev ner hans namn för att jag inte skulle glömma det.	8601987	Ich habe mir seinen Namen aufgeschrieben, damit ich ihn nicht vergesse.
4378317	Du har inget val.	1907371	Du hast keine Wahl.
8594368	Hur gamla är era barn?	359629	Wie alt sind eure Kinder?
4338393	Jag bor i Hyogo.	505959	Ich wohne in Hyōgo.
5036149	Jag tycker inte om när du tar med dig jobbet hem.	8617909	Es gefällt mir nicht, wenn du Arbeit mit nach Hause bringst.
2043750	Jag vet att du är upptagen.	8618988	Ich weiß, dass du beschäftigt bist.
2043752	Jag vet att ni är upptagna.	8620320	Ich weiß, dass ihr beschäftigt seid.
4343697	Du måste springa nu.	8621914	Du musst jetzt laufen.
8620526	Det tog exakt en timme.	1800045	Es dauerte genau eine Stunde.
1125877	Inget är omöjligt för Gud.	2193152	Nichts ist unmöglich für Gott.
4360046	Vad får dig att tro att Tom gillar heavy metal?	8630719	Wie kommst du denn darauf, dass Tom gerne Heavy Metal hört?
3739257	Det var fullmåne i går.	5583052	Gestern war Vollmond.
2205232	Det var fullmåne igår.	5583052	Gestern war Vollmond.
1332021	Har inte Jim kommit än?	8637991	Ist Jim noch nicht angekommen?
5264074	Jag åt några jordgubbar.	8638528	Ich habe Erdbeeren gegessen.
1465247	Låna aldrig en bil.	8638938	Leihe dir nie ein Auto!
2005701	Jag talade med Tom.	1997799	Ich habe mit Tom gesprochen.
2005700	Jag pratade med Tom.	1997799	Ich habe mit Tom gesprochen.
1968665	Jag är italiensk.	911923	Ich bin Italienerin.
1968665	Jag är italiensk.	716954	Ich bin Italiener.
1989920	Vad vill du?	457931	Was willst du?
1959071	Jag behöver pengar.	1109108	Ich brauche Geld.
4592791	Jag vill inte titta på television.	3766328	Ich will nicht fernsehen.
3745326	När han kom tillbaka hem, sov barnen redan.	8692232	Als er nach Hause zurückkam, schliefen die Kinder bereits.
3711641	Var du lycklig?	5079498	Warst du glücklich?
8719911	Ett av barnen lät dörren stå öppen.	1241527	Eines der Kinder hat die Türe offenstehen lassen.
8719911	Ett av barnen lät dörren stå öppen.	2219379	Eines der Kinder hat die Türe offen gelassen.
8720529	Hon öppnar fönstret.	450278	Sie öffnet das Fenster.
8720529	Hon öppnar fönstret.	884550	Sie macht das Fenster auf.
8721700	Han bad mig hålla det hemligt.	463673	Er bat mich, es geheim zu halten.
8727226	Genomtänkta lösningar sparar mycket tid i slutändan.	1647677	Durchdachte Lösungen sparen letztlich viel Zeit.
8729263	Min favoritfärg är orange.	8729260	Meine Lieblingsfarbe ist Orange.
8733580	Det är förbi.	8087505	Es ist vorbei.
2134382	Fotboll är populärare än tennis.	642621	Fußball ist beliebter als Tennis.
2271226	Vår bil är tre år äldre än din.	371751	Unser Auto ist drei Jahre älter als deins.
3720211	Jag tror att vi fortfarande är i Polen!	1883710	Ich glaube, wir sind noch in Polen!
1974579	Ge mig skeden.	749709	Gib mir den Löffel.
8746393	Minns du inte vad som hände i går?	1730879	Erinnerst du dich nicht, was gestern passiert ist?
1108739	Jag är lärare.	2461964	Ich bin Lehrerin.
8746437	Jag är lärarinna.	2461964	Ich bin Lehrerin.
822626	Vet du inte vad som hände i går?	821672	Weißt du nicht, was gestern geschehen ist?
822626	Vet du inte vad som hände i går?	1730877	Weißt du nicht, was gestern passiert ist?
8746465	Det där är en julgran.	8746463	Das ist ein Weihnachtsbaum.
8754848	Jag är en hjälte.	360810	Ich bin ein Held.
8755482	Allt ordnar sig.	1384677	Alles wird gut.
8755765	Hans ögon är blå.	341596	Seine Augen sind blau.
1962877	Hans ögon är blåa.	341596	Seine Augen sind blau.
8757073	Har ni borstat tänderna?	383158	Haben Sie sich die Zähne geputzt?
8757102	Han åker alltid till jobbet klockan åtta på morgonen.	2139185	Er fährt immer morgens um acht Uhr zur Arbeit.
1273208	Jag har inte sett dem någonstans.	679263	Ich habe sie nirgendwo gesehen.
8760790	Ni säger inte sanningen.	1956520	Sie sagen nicht die Wahrheit.
8760796	Jag önskade att Tom var här med mig idag.	4157416	Ich wünschte, Tom wäre heute hier bei mir.
4378339	Spindlar är inte insekter.	8762507	Spinnen sind keine Insekten.
8762865	Tänk vad du vill.	6645458	Denk, was du willst.
8432857	Allt kommer att bli bra.	885590	Alles wird gut sein.
8763302	Om jag vore rik, skulle jag köpa ett fint hus.	593090	Wenn ich reich wäre, würde ich ein schönes Haus kaufen.
8763304	Om jag var rik, skulle jag köpa ett fint hus.	593090	Wenn ich reich wäre, würde ich ein schönes Haus kaufen.
8763305	Om jag vore rik, hade jag köpt ett fint hus.	593090	Wenn ich reich wäre, würde ich ein schönes Haus kaufen.
8763306	Om jag var rik, hade jag köpt ett fint hus.	593090	Wenn ich reich wäre, würde ich ein schönes Haus kaufen.
8763358	Var är min dricks?	5868810	Wo ist mein Trinkgeld?
7863979	Är ni två vänner?	8765420	Seid ihr zwei befreundet?
4423918	Det skulle ha varit roligt.	8769989	Das wäre ein Spaß gewesen.
4423915	Det hade varit roligt.	8769989	Das wäre ein Spaß gewesen.
8770378	Jag är inte överens med dig.	3503128	Ich bin mit dir nicht einverstanden.
3463716	Jag är inte törstig.	1871578	Ich habe keinen Durst.
2886156	Vi gick till stranden.	2886605	Wir gingen zum Strand.
8774535	Han begrep ingenting.	3298138	Er hat nichts begriffen.
8774542	Mötet blev inställt.	361467	Das Treffen wurde abgesagt.
8774555	När ska du gifta dig?	418982	Wann wirst du heiraten?
4328438	Har Tom barn?	8794886	Hat Tom Kinder?
8795177	Jag förstår inte vad han säger.	926056	Ich verstehe nicht, was er sagt.
8795177	Jag förstår inte vad han säger.	8795184	Ich kapiere nicht, was er sagt.
8798533	Jag är kinesiska.	4448567	Ich bin Chinesin.
1031805	Jag är kines.	367098	Ich bin Chinese.
8400911	Jag är professor.	897646	Ich bin Professor.
1999288	Har du sovit?	1997658	Hast du geschlafen?
8802339	Jag är frisk.	1313778	Ich bin gesund.
8802889	Han sparar för att köpa ett hus.	598617	Er spart, um ein Haus zu kaufen.
8804622	Var vänlig och följ hans exempel.	350643	Bitte folgen Sie seinem Beispiel.
8804642	Minns ni?	845785	Erinnert ihr euch?
8804646	Kommer ni ihåg?	845785	Erinnert ihr euch?
2160486	Han har två bilar.	2160483	Er hat zwei Autos.
8807168	Över min döda kropp!	844943	Nur über meine Leiche!
8807169	Jag dör av svält!	559	Ich sterbe vor Hunger!
8807177	Det var ingen tillfällighet.	3119728	Es war kein Zufall.
3009060	Det är inte en tillfällighet.	1745643	Es ist kein Zufall.
3009060	Det är inte en tillfällighet.	1745642	Das ist kein Zufall.
1336797	Det finns ingen slump.	5437786	Es gibt keinen Zufall.
4396432	Han lämnade allting åt slumpen.	362196	Er überließ alles dem Zufall.
8807183	Det var ingen slump.	2999805	Das war kein Zufall.
8811401	Tom är intelligent.	1940956	Tom ist intelligent.
2266518	När kan vi träffas igen?	8811518	Wann können wir uns wieder treffen?
2029409	När kan vi mötas igen?	8811518	Wann können wir uns wieder treffen?
8814010	Han är en lögnare.	1522258	Er ist ein Lügner.
401326	Vi är rädda.	3985438	Wir haben Angst.
401326	Vi är rädda.	3985433	Wir fürchten uns.
6389230	Jobbar du ikväll?	8819180	Arbeitest du heute Abend?
8819575	Du har gjort det med vilje.	1005411	Du hast es absichtlich getan.
3874244	Det var inte med vilje.	5814353	Es war nicht absichtlich.
4354236	Jag behöver en sekreterare.	8821413	Ich brauche einen Sekretär.
4354236	Jag behöver en sekreterare.	8821412	Ich brauche eine Sekretärin.
8438674	Jag menar allvar.	1768662	Ich meine es ernst.
3874195	Tom säger sig vara hungrig.	8823060	Tom sagt, er habe Hunger.
3874192	Tom säger att han är hungrig.	8823060	Tom sagt, er habe Hunger.
4446568	Var de med dig?	8826204	Waren die bei dir?
4025403	Du är min far.	1126608	Du bist mein Vater.
8831772	Jag vill till stan.	1046408	Ich möchte in die Stadt gehen.
8828397	Tom dog i fjol.	7064723	Tom starb letztes Jahr.
8828397	Tom dog i fjol.	7064724	Tom ist letztes Jahr gestorben.
2043746	Jag kände din pappa.	8832023	Ich kannte deinen Papa.
401347	Vad betyder det?	450015	Was bedeutet das?
416211	Tom gör alltid narr av John på grund av hans dialekt.	616892	Tom macht sich immer über John wegen dessen Dialekt lustig.
8833834	Först då stod det klart för mig.	720289	Erst dann wurde es mir klar.
8833835	Först då insåg jag det.	720289	Erst dann wurde es mir klar.
8833841	Säg ingenting!	1313721	Sag nichts!
8833842	Säg ingenting.	7901255	Sag nichts.
8833846	Jag älskar min mor.	2731222	Ich liebe meine Mutter.
8834264	Jag har ont om pengar.	340854	Ich habe wenig Geld.
8834266	Jag har inte mycket pengar.	340854	Ich habe wenig Geld.
8834295	Gör inte illa mig!	1590243	Tu mir nicht weh!
8404673	"Tack." "För all del."	867	„Danke!“ – „Keine Ursache!“
8834565	"Tack." "Ingen orsak."	867	„Danke!“ – „Keine Ursache!“
4343872	Vänta ett ögonblick.	1998352	Warte einen Moment.
4343872	Vänta ett ögonblick.	548983	Warte einen Augenblick.
8786768	Får jag gå?	879228	Darf ich gehen?
8835058	Kan jag äta?	1611462	Kann ich essen?
8835063	Han kommer strax.	2085152	Er kommt gleich.
2133325	Han kommer snart.	8835072	Er kommt bald.
8836060	Jag blev förkyld.	450087	Ich habe mich erkältet.
890901	Jag är förkyld.	1667033	Ich habe eine Erkältung.
4163850	Vi åt vegetarisk lasagne.	8836535	Wir aßen vegetarische Lasagne.
4163850	Vi åt vegetarisk lasagne.	8836534	Wir haben vegetarische Lasagne gegessen.
1990611	Han är intelligent.	381110	Er ist intelligent.
8840864	Han bröt sitt löfte.	8839698	Er hat sein Versprechen gebrochen.
8840928	Jag ringer i morgon bitti.	2051181	Ich werde morgen früh anrufen.
2429557	Jag träffade just henne på gatan.	1832971	Ich habe sie gerade auf der Straße getroffen.
2457021	Jag träffade precis henne på gatan.	1832971	Ich habe sie gerade auf der Straße getroffen.
2457022	Jag träffade henne precis på gatan.	1832971	Ich habe sie gerade auf der Straße getroffen.
4159738	Menar du allvar?	1206489	Ist das dein Ernst?
8833770	Menar du det på allvar?	1206489	Ist das dein Ernst?
3954844	Lek inte med elden.	1135677	Spiel nicht mit dem Feuer.
4343771	Han är min fiende.	8841491	Er ist mein Feind.
4343792	Han var min chef.	8841489	Er war mein Chef.
8812120	Vill du hänga med?	365931	Willst du mitkommen?
8842368	Säg inget!	1313721	Sag nichts!
8842369	Säg inget.	7901255	Sag nichts.
8435000	Utan er är jag ingenting.	1795709	Ohne euch bin ich nichts.
2654381	Jag kan inte äta.	7834070	Ich kann nicht essen.
2654380	Jag kan äta.	4004482	Ich kann essen.
8399914	Jag kan inte äta kött.	360873	Ich kann kein Fleisch essen.
8399914	Jag kan inte äta kött.	971891	Fleisch kann ich nicht essen.
8777300	Jag kan inte bestämma mig för var jag ska äta lunch.	2107391	Ich kann mich nicht entscheiden, wo ich Mittag essen soll.
8842378	Jag kan inte äta någonting.	1954045	Ich kann nichts essen.
8843152	Det är mitt arbete.	3771311	Das ist meine Arbeit.
2049574	Ser du någonting?	2217064	Siehst du etwas?
8843180	Ser du något?	2217064	Siehst du etwas?
1988697	Vad gjorde han efter det?	1987960	Was hat er danach getan?
8843205	Vad gjorde han därefter?	1987960	Was hat er danach getan?
2287870	Känner du dem?	679333	Kennst du sie?
8413524	Känner ni henne?	1341204	Kennen Sie sie?
1996341	Känner du henne?	578187	Du kennst sie?
8843218	Känner ni honom?	590967	Kennen Sie ihn?
2287872	Känner ni dem?	1341204	Kennen Sie sie?
8843329	Han begick självmord.	363253	Er beging Selbstmord.
8843329	Han begick självmord.	787564	Er hat Selbstmord begangen.
5941215	Allt har sin tid.	639750	Alles hat seine Zeit.
8845024	Lita på din intuition!	3344147	Vertraue auf deine Intuition!
1998350	När var det?	1997619	Wann war das?
8831986	Du har fått post.	3025854	Du hast Post.
8831985	Du har post.	3025854	Du hast Post.
8849559	Ni har post.	3025853	Sie haben Post.
8850439	Jag älskar henne ändå.	3248682	Ich liebe sie trotzdem.
424820	Var inte dum.	367149	Sei nicht dumm.
3809620	Tom har inte alls sagt det.	4169921	Das hat Tom gar nicht gesagt.
8850911	Får jag se ditt körkort?	416417	Darf ich Ihren Führerschein sehen?
8850911	Får jag se ditt körkort?	519554	Dürfte ich bitte Ihren Führerschein sehen?
8850911	Får jag se ditt körkort?	4870389	Darf ich mal Ihren Führerschein sehen?
8850911	Får jag se ditt körkort?	1815800	Darf ich deinen Führerschein sehen?
3744480	Goddag.	3631301	Guten Tag.
8856571	Jag gick ut.	1494993	Ich ging aus.
3713748	Vilka är alla de här människorna?	2220995	Wer sind all diese Leute?
8856588	Du har inget med det att göra.	3440980	Du hast nichts damit zu tun.
8857077	Kom inte för sent.	6589644	Kommt nicht zu spät.
8859866	Jag skulle kunna göra det igen.	3842237	Ich könnte es wieder tun.
8859877	Är du beredd?	341427	Bist du bereit?
8859879	Är du färdig?	734551	Bist du fertig?
3009378	Det är inte en lek.	2907888	Das ist kein Spiel!
8859889	Ni ligger för döden.	2204262	Ihr liegt im Sterben.
8859890	Ni är döende.	2204262	Ihr liegt im Sterben.
3794769	Hon skrattar aldrig.	8861038	Sie lacht nie.
8861841	Ormen slukade hunden med hull och hår.	6164023	Die Schlange verschlang den Hund mit Haut und Haar.
6739847	Jag är rädd att jag behöver mer tid för att övertyga honom.	8862043	Ich fürchte, ich werde mehr Zeit brauchen, um ihn zu überzeugen.
2594281	Hon var på humör för en promenad.	8862323	Ihr war nach Spazierengehen zumute.
1973037	Vi kunde inte gå ut på grund av tyfonen.	8862553	Wegen des Taifuns konnten wir nicht nach draußen.
3829925	Jag skulle vilja stanna så länge som möjligt.	8862567	Ich möchte gerne so lange wie möglich bleiben.
2021581	Jag älskar denna stad.	2561265	Ich liebe diese Stadt.
2021580	Jag älskar den här staden.	2561265	Ich liebe diese Stadt.
8864377	Nu måste man vänta och se.	3339339	Jetzt muss man halt abwarten und Tee trinken.
8866609	Tom lär sig en dikt utantill.	1661248	Tom lernt ein Gedicht auswendig.
8229074	Jag äter bröd.	942240	Ich esse Brot.
8797936	Eld bränner.	2139828	Feuer brennt.
8868729	Intellektuella behöver bara esperanto och lojban.	8868732	Intellektuelle brauchen nur Esperanto und Lojban.
8869487	Jag mår bättre.	1211678	Es geht mir besser.
8868824	Det är en tradition i familjen.	8874459	Das ist eine Familientradition.
8868823	Det är en familjetradition.	8874459	Das ist eine Familientradition.
8868822	Det här är en familjetradition.	8874459	Das ist eine Familientradition.
8441870	Försvinn!	722834	Verschwinde!
2239141	Kan vi träffas på tumanhand?	2800807	Können wir uns unter vier Augen treffen?
8875955	Om ni inte har något emot det skulle jag gärna vara ensam.	2226874	Wenn Sie nichts dagegen haben, dann möchte ich gern allein sein.
8761130	Befolkningen kräver social rättvisa.	4887367	Die Einwohner fordern soziale Gerechtigkeit.
1963863	Skeppet genomsöktes noggrant, men inga illegala droger hittades.	1963947	Das Schiff wurde gründlich durchsucht, doch verbotenes Rauschgift wurde nicht gefunden.
4445060	Tom stängde kontorsdörren.	8879321	Tom schloss die Bürotür.
4445060	Tom stängde kontorsdörren.	7827062	Tom machte die Bürotür zu.
4443724	Ser du någonting annat?	8879375	Siehst du sonst noch etwas?
8867504	Nordost är mitt favoritväderstreck.	3330829	Nordost ist meine Lieblings-Himmelsrichtung.
8879575	Nordost är mitt älsklingsväderstreck.	3330829	Nordost ist meine Lieblings-Himmelsrichtung.
1968820	Kom snart tillbaka.	338463	Komm bald zurück.
8750774	Var har du varit?	1844117	Wo bist du gewesen?
3812770	Var var du någonstans?	1844117	Wo bist du gewesen?
8879831	Jag ska göra det genast.	1997678	Ich mache es sofort.
5626563	Hur långa är de?	8880747	Wie groß sind sie?
5626563	Hur långa är de?	8881014	Wie groß sind die?
4441833	Arbetar de här?	8881027	Arbeiten die hier?
4441832	Jobbar de här?	8881027	Arbeiten die hier?
8882487	Jag har ätit en katt.	4846171	Ich habe eine Katze gegessen.
3684652	Han är en liten man.	733650	Er ist ein kleiner Mann.
8891377	Naturen är full av hemligheter.	1497563	Die Natur ist voller Geheimnisse.
4089542	Tom är fattig.	1940751	Tom ist arm.
8893560	Vad tycker du bättre om, hundar eller katter?	3670828	Magst du lieber Hunde oder Katzen?
8893563	Jag håller på och läser.	1388336	Ich lese gerade.
8893564	Jag är upptagen med att läsa.	1388336	Ich lese gerade.
8893736	Var inte så blyg!	1851546	Sei nicht so schüchtern!
8893740	Tänkte du på att köpa socker?	3150933	Hast du daran gedacht, Zucker zu kaufen?
8893745	Hur många farbröder, morbröder, fastrar och mostrar har du?	2130757	Wie viele Onkel und Tanten hast du?
1433395	Jag ser på tv varje dag.	667100	Ich sehe jeden Tag fern.
8893757	Gör något!	7374075	Handele!
8893759	Man lär sig genom att lära ut.	5187413	Man lernt, indem man lehrt.
8893760	Maten var utsökt.	4007558	Das Essen war köstlich.
8893761	Tom behöver verkligen er hjälp.	3468017	Tom braucht wirklich eure Hilfe.
8893765	Vad väntade ni på?	7352967	Worauf habt ihr gewartet?
8893768	Tom är i Boston hos sina föräldrar.	6910365	Tom ist in Boston bei den Eltern.
8893771	Vi borde gifta oss.	3290133	Wir sollten heiraten.
8893772	Två gånger tretton är tjugosex.	684197	Zwei mal dreizehn ist sechsundzwanzig.
8893786	Du behöver inte komma in till kontoret på lördag.	7946234	Du brauchst am Samstag nicht ins Büro zu kommen.
8893787	Har du en bästa vän?	5244319	Hast du einen besten Freund?
8893794	Hon tvingade mig att göra det.	413650	Sie hat mich gezwungen, es zu tun.
8894181	Gå inomhus när det åskar!	7725701	Wenn es donnert, geht ins Haus!
8894181	Gå inomhus när det åskar!	7725702	Wenn es donnert, geh ins Haus!
4442579	Jag röstade inte på någon.	3861003	Ich habe für niemanden gestimmt.
8894188	Han vill ha röda glasögon.	1210831	Er will rote Brillen.
8894191	Du vet väl inte vem jag är?	8091104	Du weißt wohl nicht, wer ich bin?
8894194	Ha inte i så mycket peppar i soppan!	2480292	Tu nicht so viel Pfeffer in die Suppe!
1433359	Vad påminner denna hatt dig om?	446603	Woran erinnert dich dieser Hut?
8897281	Patriotismen är slyngelns sista tillflykt.	2514007	Der Patriotismus ist die letzte Zuflucht eines Schurken.
8897311	Solen går alltid ned i väster.	683302	Die Sonne geht immer im Westen unter.
8897443	Vänligen beakta detta faktum.	2908234	Berücksichtige bitte diese Tatsache.
8897447	Du borde beakta mitt råd.	1339190	Du solltest meinen Rat berücksichtigen.
8897443	Vänligen beakta detta faktum.	2908235	Berücksichtigen Sie bitte diese Tatsache.
8897455	Vi kommer att ta hänsyn till dina önskemål.	3291484	Wir werden deine Wünsche berücksichtigen.
4449627	Han var nära att dö.	2179832	Er wäre beinahe gestorben.
2127982	Jag har höjdskräck.	2673123	Ich leide unter Höhenangst.
8899862	Här är adressen.	3103889	Hier ist die Anschrift.
8899863	Kan du Toms adress?	4170386	Kennst du Toms Anschrift?
8899868	Känner du till Toms adress?	4170386	Kennst du Toms Anschrift?
8899876	Jag har glömt din adress.	1301698	Ich habe deine Anschrift vergessen.
4449476	Gå ut igen.	2233441	Geh wieder nach draußen!
8901871	Det är huset i vilket jag tillbragte min ungdom.	1956853	Das ist das Haus, in dem ich meine Jugend verbracht habe.
8901873	Vi tyckte om denna lek.	4778682	Uns gefiel dieses Spiel.
8902314	Jag tycker vi borde gå.	2285400	Ich denke, wir sollten gehen.
8902334	Hursa?	403056	Wie bitte?
8902930	Detsamma.	1557089	Gleichfalls.
8902931	Tack, detsamma.	1639405	Danke, gleichfalls.
8902935	Tack, detsamma!	8447892	Danke gleichfalls!
8904725	Jag beslutade mig för att berätta för honom att jag älskar honom.	4706705	Ich beschloss, ihm zu sagen, dass ich ihn liebe.
8904741	Jag beslöt att säga honom att jag älskar honom.	4706705	Ich beschloss, ihm zu sagen, dass ich ihn liebe.
8904765	Jag rekommenderar Tom.	6615601	Ich empfehle Tom.
8795096	Duka bordet!	2425782	Decke den Tisch!
8795098	Duka!	2425782	Decke den Tisch!
8904777	Alle man på däck!	1553702	Alle Mann an Deck!
3739420	Jag dukar.	3739593	Ich decke den Tisch.
8904782	Var snäll och duka.	4943733	Bitte decke den Tisch.
8904787	Däcket är skrubbat.	6005987	Das Deck ist geschrubbt.
8904788	Ska vi duka bordet?	7632308	Decken wir den Tisch?
8904791	Jag dukar gärna bordet.	1762891	Ich decke gerne den Tisch.
8904796	Jag gav Tom ett täcke.	2353422	Ich gab Tom eine Decke.
8907274	Stig inte upp.	1314522	Stehen Sie nicht auf.
8907276	Res er inte.	1314522	Stehen Sie nicht auf.
8909425	Det där är enkelt!	1984203	Das ist einfach!
8909435	Jag älskar dig inte längre.	522617	Ich liebe dich nicht mehr.
8909461	Allt kunde vara så vackert.	2121640	Es könnte alles so schön sein.
8909473	Jag behöver pengarna.	1820327	Ich brauche das Geld.
8909488	Vet du vad jag menar?	641105	Weißt du, was ich meine?
8909492	Ska vi vara vänner?	3710623	Wollen wir Freunde sein?
8909502	Vi är ute på vattnet.	3314215	Wir sind auf dem Wasser.
8909521	Jag är inte säker på när han kommer.	1544293	Ich bin mir nicht sicher, wann er kommt.
869119	Det här är lätt.	564337	Das ist einfach.
4168085	Det är enkelt.	564337	Das ist einfach.
6364020	Ekorrar älskar ekollon.	8910138	Eichhörnchen lieben Eicheln.
4338670	Jag glömde att fråga Tom.	7485794	Ich habe vergessen, Tom zu fragen.
4338670	Jag glömde att fråga Tom.	7485795	Ich vergaß, Tom zu fragen.
8910383	Jag tyckte om hennes föredrag.	3313866	Ihr Vortrag hat mir gefallen.
8910396	Jag tyckte om hennes tal.	3313866	Ihr Vortrag hat mir gefallen.
8910411	Jag tyckte om ert tal.	3313866	Ihr Vortrag hat mir gefallen.
8911935	Jag var här i går.	1358722	Ich war gestern hier.
8913154	Juryn fann Tom skyldig.	6608806	Die Geschworenen befanden Tom für schuldig.
8913610	Kan han tala engelska?	1344051	Kann er Englisch sprechen?
8913612	Tom har tagit med sig rikligt med mat.	1514588	Tom hat reichlich Essen mitgebracht.
8912114	Ingen kom i dag.	4687963	Heute kam niemand.
1996616	Gift dig med mig.	4732111	Heirate mich.
8914881	Han har lika många böcker som sin far.	381121	Er hat genauso viele Bücher wie sein Vater.
8914939	Tom är medelmåttig.	6615320	Tom ist durchschnittlich.
8914941	Mina skolbetyg var medelmåttiga.	369136	Meine Schulnoten waren durchschnittlich.
8914944	Mina betyg ligger över genomsnittet.	563428	Meine Noten liegen über dem Durchschnitt.
8914988	Vad är innehållet?	6171320	Was ist der Inhalt?
409887	Brevets innehåll var hemligt.	400266	Der Inhalt des Briefes war geheim.
409887	Brevets innehåll var hemligt.	556119	Der Inhalt des Briefs war geheim.
8914991	Tom hade inte kontrollerat innehållet.	8655859	Tom hatte den Inhalt nicht kontrolliert.
8915116	Tom bryr sig inte om vad folk säger om Mary.	1792918	Tom kümmert sich nicht darum, was die Leute von Maria sagen.
8915116	Tom bryr sig inte om vad folk säger om Mary.	2108487	Tom ist es egal, was die Leute über Mary sagen.
8388096	Vad skulle ni ha gjort i mitt ställe?	2992554	Was hätten Sie an meiner Stelle getan?
8915140	Det skulle jag aldrig ha trott om dig.	2919107	Das hätte ich nie von dir gedacht.
8915150	Jag är en gammal man.	1306714	Ich bin ein alter Mann.
3812744	Är din mamma hemma?	2345895	Ist deine Mama zu Hause?
8915332	Vi behöver ingen hjälp.	3031456	Wir brauchen keine Hilfe.
8915344	Varför kommer du alltid för sent?	1362566	Warum kommst du immer zu spät?
8915347	Tack, det skulle vara allt.	917585	Danke, das wäre alles.
8916752	Hon skakade på huvudet.	1521286	Sie schüttelte den Kopf.
5265523	Ingen kom.	6643183	Niemand kam.
8919066	I går spelade de inte tennis.	424254	Gestern haben sie nicht Tennis gespielt.
8916335	Det regnade fem dagar i sträck.	5867637	Es regnete fünf Tage in Folge.
1967541	Jag står inte ut med det här oljudet längre.	915643	Ich kann diesen Lärm nicht länger ertragen.
3743463	Jag står inte ut med detta oljud längre.	915643	Ich kann diesen Lärm nicht länger ertragen.
1967541	Jag står inte ut med det här oljudet längre.	1254842	Ich halte diesen Krach nicht länger aus.
3743463	Jag står inte ut med detta oljud längre.	1254842	Ich halte diesen Krach nicht länger aus.
8924597	Varför gör ni så mot mig?	1081445	Warum tut ihr mir das an?
2041298	Har du sett det här?	2737002	Hast du das gesehen?
7889854	Såg du matchen?	2479989	Hast du das Spiel gesehen?
2235355	När såg du Tom senast?	1747623	Wann hast du das Tom letzte Mal gesehen?
4840397	Kommer du ihåg när du senast såg Tom?	3411678	Weißt du noch, wann du Tom das letzte Mal gesehen hast?
4840397	Kommer du ihåg när du senast såg Tom?	3411673	Erinnerst du dich noch, wann du Tom das letzte Mal gesehen hast?
8925039	Tror du att Tom är skyldig?	1785243	Denkst du, dass Tom schuldig ist?
8926695	Tom gjorde ett hafsverk.	1600418	Tom hat schlampig gearbeitet.
8926695	Tom gjorde ett hafsverk.	1600421	Tom hat schludrige Arbeit geleistet.
8926705	De har inget val.	1907372	Sie haben keine Wahl.
8765032	Jag tycker inte om någon av dem.	708079	Ich mag keinen von ihnen.
8765032	Jag tycker inte om någon av dem.	446130	Ich mag keinen davon.
8929397	Hunden hoppade över stängslet.	4196989	Der Hund sprang über den Zaun.
4445741	Jag har inte bråttom.	1389521	Ich habe es nicht eilig.
4445741	Jag har inte bråttom.	1389522	Ich bin nicht in Eile.
2704857	Jag är idel öra.	365981	Ich bin ganz Ohr.
8931524	Tom bröt nacken i en skidolycka.	3191598	Tom hat sich bei einem Skiunfall den Hals gebrochen.
8935741	Jag har inget att ha på mig.	1711495	Ich habe nichts anzuziehen.
2165902	Var fann du Tom?	2811347	Wo hast du Tom gefunden?
2165901	Var hittade du Tom?	2811347	Wo hast du Tom gefunden?
4443724	Ser du någonting annat?	8938692	Siehst du noch etwas anderes?
8800631	Filmen var så sorglig att alla grät.	481766	Der Film war so traurig, dass alle weinten.
8940449	Den som kämpar riskerar att förlora. Den som inte kämpar har redan förlorat.	1301392	Wer kämpft, kann verlieren. Wer nicht kämpft, hat schon verloren.
8940449	Den som kämpar riskerar att förlora. Den som inte kämpar har redan förlorat.	2781134	Wer kämpft kann verlieren, aber wer nicht kämpft, hat schon verloren.
8940455	Se inte ner på de fattiga.	5634906	Verachte die Armen nicht.
8788722	Skulle du vilja ha något att äta?	927921	Möchtest du etwas zu essen?
8940581	Jag ser fram emot att du kommer.	8940426	Ich freue mich darauf, dass du kommst.
8940583	Kanske har Tom en annan.	8940423	Vielleicht hat Tom eine andere.
8940586	Var vänlig och stör mig inte i arbetet!	8940420	Störe mich bitte nicht bei der Arbeit!
8940591	Stäng kylskåpsdörren.	8939694	Mach die Kühlschranktür zu.
8940597	Under sin tid som student var Tom fattig som en kyrkråtta.	8939371	In seiner Studentenzeit war Tom so arm wie eine Kirchenmaus.
8940600	Människan måste arbeta.	8939129	Der Mensch muss arbeiten.
2000233	Han arbetar inte här längre.	359104	Er arbeitet nicht mehr hier.
6129413	Jag spelar tennis varje fredag mellan kl. tre och fem.	7010077	Ich spiele jeden Freitag von drei bis fünf Uhr Tennis.
8943205	Bilen står redo.	949213	Der Wagen steht bereit.
8944868	Uppför er.	1560984	Benehmt euch.
8944869	Anmäl er.	4942895	Meldet euch.
8944871	Jesus älskar er.	824107	Jesus liebt euch.
8944875	Jag tror er.	484188	Ich glaube euch.
8944878	Jag tror på er.	484188	Ich glaube euch.
8944879	Lugna ner er, är ni snälla.	1314442	Enspannt euch bitte.
8944880	Tråkar jag ut er?	1314614	Langweile ich euch?
8944882	Tom saknar er.	1997696	Tom vermisst euch.
8944883	Vi behöver er.	3502235	Wir brauchen euch.
8944884	Berusa er inte!	3710752	Berauscht euch nicht!
